,TN,TSCM,TEFF,TPEX,TCM,TEM,TEX,TEMRA
CALB1,3.04866992088668,2.65878674720629,0.88143126053942,3.74319257940629,4.34503044882924,4.06035383083778,3.98027674394158,3.68579897972072
CALB2,3.52809212983992,1.78175847245931,0.227649540619253,1.21705509085555,4.05794793688717,3.80786763630379,3.62606300774098,3.9807394507277
CALCA,1.74052121989042,1.69102469442828,0.22839565892705,3.1033261850337,2.51257743730564,2.1644421122626,1.9722539950081,1.9413346041769
CALCB,4.39018975513046,3.74684645006655,2.19397773675046,3.53788174333068,4.52608195903704,4.68036440635595,4.47199734602738,4.57215020188136
CALCOCO1,8.2534932492406,9.01210072217138,9.76975028021887,9.21640406036672,8.51091572891302,8.78708724637063,8.73789753912327,9.01589974498703
CALCOCO2,9.31674574403664,9.24249094604663,9.1401310849359,8.97318154286836,9.36684247325258,9.52628144662392,9.63102329810481,9.67375625103327
CALCP,1.08142927112467,0.631882011396859,0,0.115781470316598,0.619350726626878,1.31383204393893,1.83553271698193,1.21159888297757
CALCR,2.74138215028466,2.24082912640787,0.0798392915952468,2.59603776570236,3.97802878836852,3.82996893321737,4.26678217557295,3.94152171878516
CALCRL,3.15027604117993,2.67406431496553,1.29109311069539,3.1662544221832,3.20229254613684,3.30755898378637,3.63822204473466,2.85990334439546
CALD1,5.76982446788373,5.71157377367782,5.081760566299,5.8934502364831,5.89504036775504,5.67961552875782,5.79057112657553,5.34699799363856
CALHM1,3.23100549421399,2.85699633869124,0.878208224789359,3.56782779538344,4.03758085500499,3.82328365509283,4.48278531117037,3.57679639521721
CALHM2,5.05029315044883,7.07269064762413,7.60602663759564,7.14459721093904,6.29142457737396,6.89636290267958,6.58500530400309,7.14310194655149
CALHM3,2.64226697266461,2.10911530204231,0.611723303841711,2.35380281328138,3.2119076627179,3.15010770113694,3.25340263457384,3.22859344484338
CALHM4,3.69736355379545,1.75772971746182,0.314152756807065,2.53334585057203,3.87872423252875,4.07027288668098,3.5342214361025,3.51197826171536
CALHM5,4.29172540162139,3.05064807268434,1.53628176792246,4.42494401235036,5.29888263894432,4.85805838547043,4.84461448094446,4.55953202462752
CALHM6,3.72543258225024,3.20401206218159,1.46121175718167,2.72359397299248,4.30007744277266,4.31125552340506,4.68686051769722,4.37791244535745
CALHM6-AS1,0.216854885063347,0.362791399945387,0,1.42734244143418,0.827470772532895,0.570207919165968,0.480471769856452,0.695188544502234
CALM1,12.063259561347,12.2719343011995,11.8958096106608,11.8065120077944,12.2640423341452,12.6921168865082,12.5252125729161,12.8129006396283
CALM1P1,1.91942827348676,1.85601834774972,2.84764962390671,0.994611897422396,1.44513862210225,1.71784569522937,2.01349353459192,1.85905977428486
CALM1P2,4.84857530288212,3.00447067581112,3.11871539879656,1.15222969828455,3.87375794672642,4.16361201083882,4.55182029436556,4.49907623700591
CALM2,10.2811719291064,10.844810774599,11.3062765217943,10.6329660390508,10.0718076789599,10.1810669467538,10.264130923213,10.3383886349188
CALM2P1,0.472063631694007,0.958234702565992,0.313135581663017,0.774539798117746,0.861333227196576,0.82728541941043,0.795671132798745,0.906059675109324
CALM2P2,2.35240128357642,2.96536437083238,3.32139490689545,3.460388678904,2.77183484072565,2.67355486421142,2.56722440636968,2.43903351647662
CALM2P3,0.838480689524797,0.674191462313073,0.382333732346121,1.53907104735429,1.00499808149898,1.00805678105318,1.1718173618855,1.138574701875
CALM2P4,1.75919063409788,1.73796295900663,2.65848667862167,1.04413561239098,1.13451310667944,1.18611840105825,1.92513481334765,1.4334859966272
CALM3,10.7740237188013,10.0300237480946,10.7454111115311,9.46486590006987,10.1779548309049,10.1884804616469,10.8159166949751,10.2548514413627
CALML3,4.38688142737866,2.83699754043213,1.26704038817731,2.88737366690615,5.17280607001238,5.08747658712087,5.44547578682864,4.89567546718992
CALML3-AS1,4.02262756887933,3.5694093895455,1.02119267637894,4.32140095680819,5.39705890326606,5.10066705763441,5.14160767686028,4.94143892765041
CALML4,4.65632235830208,3.89469016380023,3.69733524202021,4.2555388998574,4.65871774534064,4.53384540133255,5.39987583717732,3.9982602160048
CALML5,2.71678018635786,1.9300599685013,0.369252588154771,1.65764366460046,3.35120082520537,3.61445491073294,3.97298556775205,3.26452344960596
CALML6,3.40699970306697,2.46599671819282,0.790932543846726,2.54845835521157,4.29288200321221,4.02798727798191,4.66653254098792,4.19760890767332
CALN1,4.92071725031891,3.45847674119921,1.04634312645075,4.5810882512908,5.99511299586092,5.63389724512196,5.80718701339418,5.27612862930687
CALR,11.1405432931342,10.5827613844353,10.696594826412,10.147697342331,11.0920675647469,11.8987347028188,11.7928276900257,12.2938247792834
CALR3,1.12606894290437,1.30957840271433,0.284358170433152,1.58426814060626,1.23534598693864,1.89158034220891,2.05320439425903,1.6323088168232
CALR4P,1.74834642280512,2.05226825188466,0.76556785681419,2.59730781398359,2.96461053488578,2.90448097415056,3.5167100003886,2.73194244471895
CALU,8.35708089644675,9.10370726733858,10.0612863827692,8.55416001388563,8.02228011455663,8.25954242997823,8.42565371218526,8.2095254771928
CALY,5.38231197473102,3.4293762327779,1.10007986386068,3.1548157014988,6.08911082174671,6.31407256550676,6.2996819151975,6.27824087868653
CAMK1,5.98307962305248,5.39077832531209,6.99543422843138,4.53973614257293,5.07981258257864,5.67704692982956,6.7428569954558,5.80489135088469
CAMK1D,8.29046414580011,7.44234274655416,6.63040875749498,7.39689046226546,8.62908590717531,8.6448668077191,8.35273200166221,8.67039911091122
CAMK1G,4.18864953906417,2.5519836374095,0.662448617451169,2.95670390600137,4.81451695512607,4.55703252085587,4.59938388410873,4.49161182482092
CAMK2A,4.89773330877086,3.60227088730055,0.789916039285204,4.96365988884882,5.89075619879127,5.62618312105335,5.59247977980548,5.33164294775179
CAMK2B,7.19523209753382,4.40292762512806,2.29008705314409,4.10037365530474,7.25073628873928,7.42478492574621,7.41983899698684,7.0218648252691
CAMK2D,8.49577351680612,8.66928591177473,9.01377003614287,8.04413431592333,8.37122097508209,8.42935363851081,8.28383344838247,8.32763613192066
CAMK2G,8.85479656691573,7.935612248251,7.8083324898167,6.64458470915492,8.59109876776742,8.33751281831214,8.31113952830285,8.27302154760402
CAMK2N1,5.80832977598999,5.25257456829161,5.71080792832055,3.67615022516028,6.26887681528095,7.1226216287312,6.45558631178542,7.29148888555248
CAMK2N2,7.92587427043576,4.01720871158983,3.95697328302503,2.23100846965663,7.26689444934104,7.58385000334903,7.55251308051203,7.84633697163722
CAMK4,10.9831655130582,10.2937688728547,8.56590910882179,9.28213631793254,10.808231950677,9.93193889754696,10.3678730755133,8.43546365259621
CAMKK1,5.74346075660437,5.22430007409943,3.55912124121338,5.4812010341381,5.99877744886897,5.82825208505202,5.66368878589996,5.3588159438788
CAMKK2,7.42578929445805,7.21501473666731,7.64063082419854,7.62354518236352,7.37049433235883,7.26797785820384,7.34976411241641,7.23107007443431
CAMKMT,5.50201023034339,5.27433693308546,4.36922595656965,5.86132994144649,5.41854145394087,5.08082950392902,5.12222753273,5.38428350887843
CAMKV,3.98767016238539,2.65021417385353,0.863592363176952,3.50630688039792,4.9584362117527,4.9903265438318,5.2019281165385,4.82441276806103
CAMLG,8.80026553724705,8.1667379032782,7.79459688896699,8.05162561398564,8.77838753941193,8.76694474819566,8.78006120354772,8.72135328872939
CAMP,0.67076493373329,0.718725460172454,0,0.338172070936831,0.859034437896451,1.28185779550122,0.606491212965635,1.26805571063078
CAMSAP1,8.21814577147715,7.72053099289771,7.3178136033982,7.17381104721083,8.40180523264252,8.47599743674151,8.35961666496823,8.37399794983667
CAMSAP2,6.92748227778473,5.67747852058402,4.18909905950489,5.14686455598647,6.34721130104421,5.76568288599802,5.88947035831581,5.30713121256973
CAMSAP3,6.10280603256295,3.84113298870085,2.99593554643666,3.24732186392199,6.33621654763533,6.34622645466637,6.62128224742477,6.38958246292613
CAMTA1,7.10870350221244,7.28765351681014,7.18873771188216,7.13044602256453,7.3903847279044,7.53868659509429,7.43576449496839,7.31059266814961
CAMTA1-AS1,0.260640171117229,0.240501466351673,0,0.368344829211307,0.281932544701379,0.406077509066748,0.452041723492009,0.292176459397039
CAMTA1-AS2,0.765915377679433,0.675829451557105,0.0449152017269269,1.04008810990041,1.00082290129015,0.74298074595855,1.51894915755072,0.834443495002284
CAMTA1-DT,2.19722444922187,0.642850630043977,0.100485046051535,0,1.5575934530635,2.03371837291807,2.12586828109127,2.59070447899629
CAMTA1-IT1,0.265167514730606,0.388677934721793,0,0.818097734047961,0.7072165023099,0.505013079844594,0.962527437000808,0.387279996153049
CAMTA2,8.55731595798867,8.3723148647193,8.84870563332553,8.21785989675529,8.37276119702785,8.26855758242507,8.22939586172719,8.13198406300535
CAMTA2-AS1,2.23937534388301,1.26616704546501,0.455157856128694,0.947879430719314,2.25378273356246,2.33465956540183,2.22607928082088,1.99550819429953
CAND1,9.29707670006383,9.70043703512393,9.77127709058861,9.91527891226647,9.07980464432535,8.91544618877178,9.24522976947893,8.90406152119348
CAND2,6.03955480013572,4.65826408340993,4.69731854885462,5.03735031362952,5.69143654694345,5.87889319239832,5.64985134565105,5.59774275754133
CANT1,8.04926000325668,7.30644508116528,7.75505397005828,7.185326872437,8.03276415208321,8.23477041699626,8.40540468772486,8.26569381981321
CANX,10.9855827881748,11.5594454400038,11.8669941404387,11.190621804861,11.1921064833087,11.5325863660716,11.2793511816031,11.6244458901271
CAP1,10.8674054151878,11.2638101393265,11.8612851761319,10.9454802025058,10.6999472370174,11.2961304761387,11.2854121931912,11.5909522055349
CAP1P1,4.09422971023916,3.79280590454452,4.89601464121318,3.61926066811879,3.70396710454875,3.8257411597352,3.61823297270778,3.61528736201534
CAP1P2,2.89369399006887,3.51490449712125,4.68443767769028,3.74133548778006,2.98215986672703,2.70325605628133,3.10177818104066,3.01411188174326
CAP2,2.97985400222144,2.12992202069607,0.591157285775609,1.78793067161866,3.59938181253631,3.6068727687727,3.99613479405871,3.35552813493607
CAP2P1,4.24520715368754,3.16632929944775,1.48085916629741,3.4850636580499,5.1539796442841,4.53139527626473,4.58321071985397,4.69723647735709
CAPG,6.2341792887443,7.38354621910165,7.20199764656193,5.81966833426687,6.71627833964014,6.07774134150649,6.9359616382896,5.38671682974091
CAPN1,8.79044579330388,8.71534148071782,9.38256513348383,9.0614550407896,8.89306889577368,9.13711494389129,9.24251927174049,9.30378277638245
CAPN10,7.33734205943673,7.00966393239256,6.97896923690978,7.49927161685276,7.30322819474136,7.31296067821118,7.30530616714514,7.15189709245796
CAPN10-DT,5.09827295879791,4.85304388784103,3.78488297938808,6.13328633399945,5.32070613131869,5.30435255682922,5.11220871407706,5.13065828545246
CAPN11,2.74079108983987,2.53595843268305,1.5171621382939,2.5798111681147,2.91190659507689,3.27065162416548,3.69480155109738,2.95629338695537
CAPN12,7.02564671668598,6.53441851994655,6.97062501721604,5.92459544717437,7.06199148465785,7.28548133730045,7.21530884348706,7.29020077025819
CAPN13,3.23110895248569,2.62765270577873,0.148099483998469,3.09817886668013,4.16527654081421,3.86262119512456,4.3368586505838,3.86785764717081
CAPN14,3.32612975638809,2.99918958047821,0.876426271854923,3.73482574878303,4.24698114029157,4.50266834260734,4.68739367671025,4.22936981981059
CAPN15,8.29179208818414,7.37087457060852,7.44554534139374,7.34485628875781,8.48668617131919,8.78520622004603,8.88275399481478,8.89766131922575
CAPN2,9.40530230452639,10.5151180103352,10.9801123395938,10.1831777559428,10.2784893927162,10.7559938515652,10.7499066518746,10.9718496549491
CAPN3,6.02002409198009,6.02042976640441,4.95048686808545,6.6487391584274,6.42495580923382,6.13840340996791,6.29809853938126,5.95454616126991
CAPN5,6.18479866637405,5.50282791067397,4.91747380943916,5.15723333805544,5.69626764491141,5.426024700024,5.83100641190633,5.73714750172458
CAPN6,4.28752097642876,3.62657108638788,3.96991988384539,2.64994021740479,4.06859434544501,4.13723412410517,4.53925665769077,3.97230953923982
CAPN7,8.40770596855699,8.32574346155931,8.26618543633953,8.19071710182092,8.28040012723539,8.04226274913352,7.89774228976135,7.95440980565456
CAPN8,3.7761252423434,3.24498764314506,1.77228831080038,3.47914731522405,4.44934623767868,4.49482569048513,4.59716372899709,4.4346382445342
CAPN9,6.38302128208016,2.75134888868082,0.55719338019637,2.40501081193761,6.86556293400777,6.62227242771484,6.82274532774668,6.65180357237709
CAPNS1,9.9920563521358,9.40016347955739,10.9571319003751,7.60370267887974,9.50451384785377,9.92863851079706,9.82657521612522,10.1837313332224
CAPNS1P1,1.38438125567938,1.10863382083284,0.690963508572952,1.59179171543542,1.80179295771295,1.66326894729624,1.54855836332929,1.50928340268588
CAPNS2,1.31188586004714,1.22580475003412,0.32246297536971,2.07206772115992,1.76144101840257,1.58284596384854,1.88894339894426,1.36041399070302
CAPRIN1,10.1118568453897,10.3961505724145,10.9384624754427,10.165699476957,9.89257634143185,9.9368745818217,10.0718123716425,9.90475818816885
CAPRIN2,8.93922980803404,8.22811625657533,7.40951915243748,7.4602740311872,9.37452883886376,9.27126144871488,9.23826665524603,9.32093466575192
CAPS,6.42874754217444,5.53096714145465,5.23397674832371,5.34176289231901,6.27223109777022,6.35510617468905,6.54009207004623,6.08077116991942
CAPS2,4.10684871463131,3.6417504736883,4.28663686167875,4.3473896433497,4.63504609380003,4.87411922595802,4.52556469362892,4.79196865479975
CAPS2-AS1,1.59276636970818,1.38764532933517,0.303029492329157,2.43737333861077,2.384052674333,1.8840504478758,1.9881064894822,1.72807888061737
CAPSL,1.18406459280577,1.08934516808459,0,1.421883030431,0.919345691718472,1.27259361704427,1.4306387317895,1.0715032069028
CAPZA1,8.52506229770384,9.95478614669898,10.532038893905,10.1385561862555,9.0771860857587,9.29661059223609,9.40259562902478,9.47065051367387
CAPZA1P1,1.31928077422756,1.6882486230883,2.54864338668927,2.02377929916933,1.77415252025256,1.83004348553643,2.14501528041096,1.47902538706571
CAPZA1P2,3.5720013457194,2.30540862201981,2.38041814986833,0.596782999768729,2.72078152937331,2.6695527211131,2.99333743835348,2.94931991782243
CAPZA1P3,1.14312752031579,1.5720989135982,1.20608745745198,1.68713639123374,1.77890063826038,1.52576495857791,1.78074971284266,1.68126142273111
CAPZA1P4,1.04277202542068,1.20826092104246,0.720249388583202,1.38881598267283,1.22643502413073,1.18337606661627,1.54896367815858,1.21437329096938
CAPZA1P5,0.2730688555377,0.347505625237575,0,0.709386045331198,0.602587742207685,0.41588105815686,0.854173115565619,0.331712587161464
CAPZA2,8.34830774579904,8.93852606618372,9.0930312757019,9.2218507502512,8.29239565000257,8.44912856086722,8.57641648049317,8.56776372784597
CAPZA3,0.550886320856978,1.03882312777982,0.0449152017269269,1.53598873582605,1.26853560491023,1.24826961061984,1.40947277005112,0.905370964072145
CAPZB,11.0984626056055,10.7533742614823,11.1416277477935,10.5234727749427,10.90702524406,10.9447892198358,11.0932283284609,10.954244533009
CAPZBP1,0.119718130890254,0.233011724246666,0,0.203179583673727,0.315883614193006,0.476313740165582,0.657335852581971,0.272832272390312
CARD10,6.14421722403756,3.62000409786216,1.43660233211507,3.90269538075647,6.59296168587555,6.62512873914604,6.78479222037654,6.7738389318799
CARD11,10.3623326157208,9.72132878054928,9.85092513916154,9.09427118613659,10.2474208832986,10.5137685005655,10.2217764197269,10.5487353446872
CARD11-AS1,1.90126429031063,1.98586940010449,1.54598756879399,2.21370942625007,2.33728034889143,2.51497989209806,2.02814819073312,1.90735786398209
CARD14,5.77570809843403,4.47843505489811,2.32255304116615,5.21536240711116,6.46618772008667,6.6923034439268,6.67444772973928,6.336530935299
CARD16,6.45416114069367,6.71887978232837,7.5753497846039,5.93527498997393,6.67924228962366,7.52640445392445,7.59508817552245,7.6916256875287
CARD17,0.626006727940344,1.63153195133472,1.59692528929416,1.2972732818906,1.62344094243203,1.68479306497598,1.80819855179374,1.03359435800173
CARD18,1.2214493941274,1.31961501167081,0.153885460575393,2.12923170249569,1.68461852765563,1.84160854056754,1.22987581089921,1.86074363419457
CARD19,6.48722237107112,6.9909248660799,7.10568303346612,7.82881485837991,6.3404588934313,6.03814443656182,5.99894572026326,5.93870340178439
CARD6,4.68633009472722,4.71031196110369,5.18486007329747,6.05063673605096,5.77432536138009,5.23498084971044,5.45056483808882,5.13792344335317
CARD8,9.42814756940319,9.56204859493376,9.36815507298472,9.72943010726741,9.66355131908174,9.48724321416607,9.34222958992059,9.38760602995777
CARD8-AS1,5.16487853760697,5.81436577727037,5.68984270517043,5.88546186994674,5.61333462900402,5.94902738840459,5.92058994844458,6.06683579657372
CARD9,6.735584347562,4.42818267042734,2.82475121300658,4.95535191689814,7.31088344692265,7.2638308133032,7.48106649670667,7.16010478096957
CARF,7.22788418455399,6.51152428871165,6.6975857585333,6.49181302999155,7.0812515821631,6.87767756308438,6.83062929569931,6.87910261061551
CARHSP1,7.37264703134229,7.33385112406936,8.45789330422578,7.43211127829246,7.00959262214788,6.98026963892648,7.43692615348799,7.11316797392175
CARHSP1-DT,2.41172515871227,0.999461628462089,0.480807612734092,1.0851587140842,2.71097291908175,2.44795547208841,2.92057905625388,2.91727094970592
CARM1,8.60552211934866,6.66789543269317,7.25265983846964,4.8751718531934,8.34002704888553,8.33528901213741,8.37726640584732,8.4028481114068
CARM1P1,0.954021354268603,1.01605905419589,0.228946314296546,0.885720645975147,0.977358488943339,1.59930633047887,1.5691405464774,1.24696851746094
CARMAL,1.03501600398293,1.44026261435637,0,1.94789011479904,1.80495354709513,1.7239892974633,1.82319905503521,1.41492575378045
CARMIL1,7.00843815763386,5.18180759427753,5.39159249092543,4.84857581004784,5.99167328468702,5.09989108678241,5.4195193666251,4.23539855671554
CARMIL2,8.96349431747553,7.61536028230763,7.9413864535203,7.04023842928456,8.8214204592282,8.3949345898084,8.54489157227368,7.94577064284066
CARMIL3,4.00140269355753,3.56538732566048,3.90985432078158,4.21287693337148,4.53868839862859,4.96747765022718,5.09437395582628,5.36187801131452
CARMN,5.44429122101284,4.51588386809044,1.29650822187949,6.42711972776807,6.87756587182212,6.65225779097889,6.73599100216004,6.30724281962403
CARNMT1,8.03440142981121,7.82635547309044,7.0924157403554,7.37691634060589,8.02803943598529,8.33232715525118,8.31559530406059,8.48101957905918
CARNMT1-AS1,2.74999634742723,1.71362165357362,0.0795873319058651,1.7432336779377,3.04532286795182,3.78130969763455,4.12467094778721,3.57789156649901
CARNS1,7.06937858879021,5.46034704003099,4.82653374687775,4.93506636251638,6.73519473197139,6.71812583168977,6.62188627387726,7.28733601520901
CARS1,9.04758740936774,8.80486082387892,8.78420251539117,9.54632319514429,8.71374636723347,8.57508304943921,8.54250719320775,8.51489539483325
CARS1-AS1,1.63130581571894,2.30499357758698,0.867816878599794,3.40636996809489,2.39772866870466,2.60902769180801,2.79400481255069,2.28849218185595
CARS1P1,0.890474943326366,1.47137854183773,0.850542892708638,1.63370439275298,1.40820352773237,1.55094390708469,0.817434148715061,0.807696304194664
CARS1P2,0.150646806672673,0.266141690377899,0,0.168882327482975,0.155119954909532,0.33241721178006,0.526132508977232,0.186221471490066
CARS2,9.76669290582828,8.20573202008113,6.74888020619377,8.58285347567722,9.81840219535589,9.77505498228203,9.32688728854011,9.99185147420959
CARTPT,1.97065995600416,1.58817126257453,0.606921106008657,1.80776273442444,2.60361340301529,2.81398474923724,3.38403894516358,2.47325665314021
CASC11,2.78198710156693,2.627298504845,0.138777556331077,4.12992112699388,3.74506551251395,3.57387541333924,3.75711746905883,3.2960634801227
CASC15,6.29746762338811,4.64541292638659,1.32489881158414,6.30763753463982,7.35546000068486,7.11409262835174,7.18091036965001,6.84715731808909
CASC16,1.11626143373049,1.21454585842595,0.0699391180565224,1.59326910949321,1.52619691765319,1.49117080073956,2.04861948770197,1.35859107411014
CASC17,2.20371509036705,1.79410181030454,0.175659531718913,2.69008563874531,2.96097245802471,2.82888866282623,3.02009789860589,2.91439739354558
CASC18,2.02194689843914,1.76233832308406,0.170978525418079,2.84779484405732,3.26840987640862,2.81961389233912,3.14989467540382,2.44751907447462
CASC19,5.78026353860452,4.92668344418402,2.0484971778162,6.29195962033707,6.88075403675546,6.61538018201768,6.46820302747056,6.33427816758081
CASC2,4.02488578169509,3.43003872132485,0.635011307703246,5.28365838381866,5.33542498452433,4.79973797912019,5.13418031351756,4.56313732752023
CASC20,1.02525117517988,1.11855700551268,0,1.44981839071803,1.17965312707278,1.19538314892901,1.38756738569742,1.10908419879548
CASC22,1.29574259972223,1.40069184473571,0.237582856739707,2.16345732514546,2.14016771937497,2.11485735920814,2.69637342268537,1.67038729815694
CASC23,0.868724874069385,1.24905861154396,0.04633667108569,2.45382949171204,2.00536702038892,1.70013108765809,2.20164760987774,1.47714805761387
CASC3,9.31861440650105,9.45049919563579,9.5972631625323,9.61723284782493,9.30724931169055,9.46526601193995,9.49496265830527,9.56766286763866
CASC4P1,2.71651723387159,2.34131711965261,1.23471480453795,3.09007831261786,3.67385798439829,3.37887788727271,2.76519574410187,3.04073231757124
CASC6,1.71174453549336,1.8128944378379,0.572523125396775,3.02017746643941,2.52940322963422,2.39049024893494,2.58782536937548,2.14455236708453
CASC8,2.21070181431395,1.70060555569276,0.0798392915952468,2.94195210774755,3.193640582373,3.24552567601755,3.03911004956678,2.82387456695169
CASC9,1.39036804986954,1.68497728785782,0.218368101900331,3.32519557551932,2.2871208739981,1.88645589455738,2.31252311307317,1.68706520103557
CASD1,7.31355830881355,7.16616425954387,7.16782019676253,6.92799636055924,7.3041171528799,7.33851324132288,7.07894125406237,7.19372001101744
CASK,8.81414008161084,8.90468914251935,9.21565368807121,7.30622487197586,8.90569219532037,8.34235169798784,8.51381655654759,7.75391099919583
CASK-AS1,0.334546315348185,0.512655163997943,0.2886157912668,0.121239603874904,0.286239927867448,0.525346572158644,0.486387876261162,0.595572385332076
CASKIN1,6.71285756695543,3.75105128342006,1.87237735326342,2.65673606872317,6.83394037266816,7.17688203220027,7.59049057746911,7.17564633477231
CASKIN2,5.39565899111498,3.96624418725086,4.70780425128426,4.04019379789958,5.2726368122939,5.17850971194262,5.43222207091512,4.97387386074232
CASKP1,0.2499353229972,0.190875137593252,0,0.0634815404399279,0.180959505240146,0.289424143572678,0.516315202917509,0.559751037888268
CASP1,6.87554060967927,8.02549253878145,8.69409355784632,7.90910512882273,7.74004484474499,8.52616855064827,8.15106647510731,8.56893509810432
CASP10,8.56143021094537,7.1438881543982,6.62139250064753,6.20718764243457,8.03182156258559,7.69520015399804,7.33916911888936,7.85433702808593
CASP12,1.10868705190942,1.33693065319966,1.24467046129316,0.908430921087032,1.39013440052956,1.8820624648418,2.1919812756587,1.81695808685424
CASP14,2.50562306056414,2.26815114628336,0.381173949431651,3.95858154079891,3.44110363347271,3.0448187663263,2.87533907918415,2.68630336429943
CASP16P,3.13895595368141,2.38440761299755,0.660871619000152,3.53787831593307,3.93139678259931,3.63531845532589,4.1281994072113,3.61541728625431
CASP1P1,0.207748327771847,0.0857381135904749,0,0,0.11203480877193,0.298707943593274,0.509158343818418,0.237380607858575
CASP1P2,0.8352827993222,1.37045711746898,0.612808731941107,1.29480543466249,1.74408438639872,1.58077990970886,1.41935973989177,1.30538551150548
CASP2,7.74995738579926,8.62235429114459,9.29750434113733,8.91942380298091,7.93814473749951,7.56329013400587,7.98295935174858,7.41433602080518
CASP3,6.23185539498898,7.73317454424395,8.73511107061296,8.51111277970161,6.3192405131719,6.88099743401245,7.52997734390902,6.82945098211537
CASP3P1,0.328288007108244,0.520074434165008,0.166927918252518,0.470432038407367,0.483986232515194,0.845733922224103,0.625468353106149,0.313273373941765
CASP4,8.57435299556335,8.92458354243233,9.50552805492764,8.46240941006228,8.89204286350338,9.2862922443401,9.44859729068695,9.25355339053611
CASP4LP,4.43479295903896,5.83932708946847,6.1525422505471,6.04000952670319,5.8191299389751,6.2677074241502,5.54757933902787,5.94706150232963
CASP5,1.65020584558536,1.43008781414782,0.311944997360833,0.913734526844962,1.90303782299351,1.93862842920547,3.08656890773994,1.95823175670398
CASP6,5.96226460525479,6.52454789660342,5.46027239920582,6.65787063278899,5.81476447409514,5.33286668782898,5.63469316384151,4.68070443183173
CASP7,7.2849074044371,7.20351771843283,7.83538968832823,7.04382065443529,7.58743228799212,7.74644624868663,7.86533570305929,7.87723941445918
CASP8,8.65256888142271,9.21197228351716,9.06432091998454,9.70451773627243,9.13699476064222,9.09778602271516,9.25700388406428,9.12075118917866
CASP8AP2,9.06770152785247,8.92475384117946,7.67328993479664,9.05662554859948,9.65078711135535,9.15549294066139,8.95854198499712,9.17347325838521
CASP9,8.22690049025254,6.65007114147317,6.53070858308664,6.5067001733369,8.2297017149782,7.93644541150698,7.97844930897931,8.34355835613352
CASQ1,6.61957175066631,3.22526689087105,0.707402783692539,3.25090779786518,7.02458010627554,6.9958627901221,7.49887603210518,7.15326694611219
CASQ2,4.34002828931027,2.48157430821404,0.406383617143417,2.63014321255679,5.08615898755203,4.90462610220316,4.78775236344431,4.9864667650058
CASR,4.96367373866058,4.06790132828132,1.01612958581985,5.59074600875695,6.16115843543835,5.91416243490486,5.89340257168857,5.52464047597669
CASS4,7.88217316206469,7.2336296926128,6.80456471560083,6.44515082904984,7.85902877398759,7.22389378232375,7.58536982727516,6.21877303813225
CAST,9.96754519126705,10.2149397114824,9.91003257406219,9.55373398715816,10.7399354789455,11.0985219562925,10.4167884705343,11.438661832229
CASTOR1,5.53354356262642,5.30212510579459,5.4849364794873,5.25947529260474,5.16150358669931,5.01364360146572,4.90724449970704,4.6960640998368
CASTOR2,6.75883137094205,6.02919623273273,6.16383672782993,6.62500959897497,6.85926058210251,7.24237094263068,7.24736040143042,7.26915266541943
CASTOR3,6.27815869681815,5.73698959694919,5.93843402586384,5.36973391841993,6.19687379915042,6.39940558402765,6.50498527558346,6.65152744055849
CASZ1,7.34451248533261,6.63092765793391,6.64195609238559,6.60549471915165,7.75655792470907,8.43432124266945,8.79735448226661,8.64515263265838
CAT,7.96410572965963,8.16142613724161,9.05418438107163,7.59522597778442,7.46453193315456,7.77085307365488,7.93660870051654,7.91880408780633
CATIP,4.59203582057253,3.04151719737478,0.562975909352784,4.00155144714645,5.50803376684687,5.35442486822041,5.36638530812858,5.12896924124924
CATIP-AS1,2.1393759173377,1.54290820218899,0.0912518728126169,0.772267046856123,2.26564574247788,2.51295510300655,2.81922142062455,2.6649557549107
CATIP-AS2,0.591500403915457,0.505279479019102,0,0.881363194354925,0.581386362726314,0.721344234803226,1.75975961766642,0.824658644444804
CATSPER1,2.53879256091327,2.39926002954693,1.31168114631531,3.18243061972212,3.23630662846637,3.59332355366394,3.46259821380927,3.60513474924443
CATSPER2,5.22337321320976,5.44319738419431,4.0849946031469,6.31924579505403,6.04454891266008,5.60089976353154,5.46123346102675,5.22945368378659
CATSPER2P1,4.26518059786234,3.94410679018702,2.80635643450353,5.11187649224155,4.54379823459861,4.35183782231248,4.51039526847916,4.33869902257815
CATSPER3,2.41884739114927,1.47524705366706,1.5896849290637,1.31128319269101,2.12522704695487,2.51249971328118,2.66074945255998,2.74201470400279
CATSPER4,3.52045665299558,2.20311374683178,0.10605157702231,1.77625970870671,3.98256439234864,4.76043852580837,5.37102510105206,4.70668066445297
CATSPERB,5.78543530915932,4.49450243566388,2.75156321780809,3.5134900958812,6.25987438985441,6.50566924249567,6.24292223140655,6.3690526088041
CATSPERD,3.63532002914713,1.80299657499179,0.274880539387417,0.861175046114803,3.32406210320302,3.87854182486744,4.74341159612439,4.19544413160411
CATSPERE,4.49182266122302,3.31132187268,1.14414417811267,3.52365471579264,4.90996011153122,4.87607634919939,4.9253013610743,4.79321722539095
CATSPERG,5.65568180132576,4.62666770611248,4.01451579318877,5.4174858325677,6.14708210423949,6.15626378451638,6.26639535413878,6.22730178592219
CATSPERZ,1.64147593022875,1.71977226949706,0.350598241096558,1.68954864861751,2.4663608014003,2.54871351003389,3.06621617851765,2.41422429176183
